Property Reference,Works Order Reference,Job Trade Code,Works Order Raised Date
M3289,2929248/1,ELECTRICAL,9/10/2020
M329,2888241/1,ELECTRICAL,6/22/2020
M329,2888241/2,ELECTRICAL,6/24/2020
M3290,2872232/1,PLUMBING,5/14/2020
M3290,2877005/1,CARPENTRY,5/29/2020
M3290,2877005/1,PLUMBING,5/29/2020
M3290,2877005/1,WALLFLOOR,5/29/2020
M3294,3003855/1,PLUMBING,1/28/2021
M3294,3005077/1,PLUMBING,2/1/2021
M3294,3005087/1,CARPENTRY,2/1/2021
M3294,3005598/1,PLUMBING,2/1/2021
M3294,3020343/1,DRAINAGE,2/25/2021
M3295,2873778/1,CARPENTRY,5/19/2020
M3295,2942046/1,ROOFING,10/5/2020
M3295,2946265/1,PLUMBING,10/13/2020
M3295,2960768/1,PLUMBING,11/9/2020
M3295,2982981/1,ROOFING,12/17/2020
M3296,2885800/1,PLUMBING,6/17/2020
M3296,2885800/1,ROOFING,6/17/2020
M3296,2886360/1,CARPENTRY,6/18/2020
M3296,2902571/1,PLUMBING,7/18/2020
M3296,2902571/2,CARPENTRY,7/20/2020
M3296,2902571/2,PLUMBING,7/20/2020
M3296,2902571/2,WALLFLOOR,7/20/2020
M3296,2923372/1,PLUMBING,8/29/2020
M3296,3019348/1,DECORATING,2/24/2021
M3297,2925717/1,PLUMBING,9/3/2020
M3297,2925717/2,PLUMBING,9/4/2020
M3297,2936526/1,ELECTRICAL,9/24/2020
M33,2915778/1,PLUMBING,8/14/2020
M33,2926305/1,CARPENTRY,9/4/2020
M33,2951987/1,PLUMBING,10/22/2020
M33,2974583/1,PLUMBING,12/2/2020
M33,2990714/1,ELECTRICAL,1/6/2021
M33,2991374/1,ELECTRICAL,1/7/2021
M33,2991374/2,ELECTRICAL,1/8/2021
M33,3010574/1,CARPENTRY,2/10/2021
M330,2866865/1,PLUMBING,4/24/2020
M330,2866950/1,PLUMBING,4/25/2020
M3300,2917056/1,CARPENTRY,8/18/2020
M3300,2917056/1,WALLFLOOR,8/18/2020
M3300,2917060/1,PLUMBING,8/18/2020
M3300,2917060/2,ROOFING,9/4/2020
M3300,2934218/1,CARPENTRY,9/21/2020
M3300,3007532/1,WALLFLOOR,2/4/2021
M3300,3013725/1,ROOFING,2/15/2021
M3301,2954841/1,ROOFING,10/28/2020
M3301,2957959/1,ELECTRICAL,11/3/2020
M3301,2985143/1,CARPENTRY,12/22/2020
M3301,2993191/1,CARPENTRY,1/11/2021
M3301,2993191/1,WALLFLOOR,1/11/2021
M3301,2993203/1,ELECTRICAL,1/11/2021
M3301,3003582/1,ELECTRICAL,1/28/2021
M3301,3013006/1,CARPENTRY,2/14/2021
M3301,3020583/1,DECORATING,2/26/2021
M3301,3020583/1,PLUMBING,2/26/2021
M3302,2900713/1,ELECTRICAL,7/14/2020
M3302,2973280/1,ELECTRICAL,11/30/2020
M3302,2973280/2,ELECTRICAL,12/1/2020
M3302,3005567/1,ELECTRICAL,2/1/2021
M3302,3005570/1,BRICKWORK,2/1/2021
M3302,3005570/1,CARPENTRY,2/1/2021
M3302,3029334/1,ELECTRICAL,3/12/2021
M3307,2934896/1,ELECTRICAL,9/22/2020
M3307,2934901/1,CARPENTRY,9/22/2020
M3307,2934901/1,PLASTERWRK,9/22/2020
M3307,2934901/1,WALLFLOOR,9/22/2020
M3307,2941905/1,ELECTRICAL,10/5/2020
M3307,2941909/1,ELECTRICAL,10/5/2020
M3307,2958344/1,ELECTRICAL,11/4/2020
M3307,2961755/1,CARPENTRY,11/10/2020
M3307,2963779/1,CARPENTRY,11/13/2020
M3307,2963779/2,CARPENTRY,11/16/2020
M3307,2963779/2,DECORATING,11/16/2020
M3307,2963779/2,FENCING,11/16/2020
M3307,3038450/1,PLUMBING,3/31/2021
M3308,2871555/1,ELECTRICAL,5/12/2020
M3308,2887578/1,DECORATING,6/22/2020
M3308,2887578/1,PLASTERWRK,6/22/2020
M3308,2887578/1,WALLFLOOR,6/22/2020
M3308,2927901/1,PLUMBING,9/8/2020
M3308,2932184/1,PLUMBING,9/17/2020
M3308,2932186/1,CARPENTRY,9/17/2020
M3308,2991479/1,DRAINAGE,1/7/2021
M3308,2991479/1,PLUMBING,1/7/2021
M3308,2991479/2,DRAINAGE,1/7/2021
M3308,2991479/2,PLUMBING,1/7/2021
M3308,3023605/1,CARPENTRY,3/4/2021
M3308,3023610/1,ELECTRICAL,3/4/2021
M3308,3025043/1,CARPENTRY,3/5/2021
M3309,2939191/1,ELECTRICAL,9/30/2020
M3309,2939200/1,CARPENTRY,9/30/2020
M3309,2939200/1,PLUMBING,9/30/2020
M3309,2939206/1,WALLFLOOR,9/30/2020
M3309,2946380/1,ELECTRICAL,10/13/2020
M3309,2946383/1,ELECTRICAL,10/13/2020
M3309,2956949/1,CARPENTRY,11/2/2020
M3309,2956949/1,FENCING,11/2/2020
M3309,2956949/2,PLASTERWRK,11/2/2020
M3309,2956949/2,WALLFLOOR,11/2/2020
M3309,2973625/1,CARPENTRY,12/1/2020
M3309,2983674/1,ROOFING,12/18/2020
M3309,2993979/1,PLUMBING,1/12/2021
M3309,2998681/1,DECORATING,1/20/2021
M3309,3010216/1,ELECTRICAL,2/9/2021
M3309,3019354/1,ELECTRICAL,2/24/2021
M331,3017084/1,PLUMBING,2/19/2021
M331,3017123/1,CARPENTRY,2/20/2021
M331,3017123/2,PLASTERWRK,2/22/2021
M331,3017123/2,WALLFLOOR,2/22/2021
M3311,2962901/1,CARPENTRY,11/12/2020
M3311,2962901/1,FENCING,11/12/2020
M3311,3015919/1,WALLFLOOR,2/18/2021
M3311,3015919/2,PLASTERWRK,2/18/2021
M3311,3015919/2,WALLFLOOR,2/18/2021
M3311,3015919/3,ELECTRICAL,3/12/2021
M3311,3015929/1,ELECTRICAL,2/18/2021
M3311,3023458/1,CARPENTRY,3/3/2021
M3313,2981161/1,PLUMBING,12/14/2020
M3313,2981161/2,PLUMBING,12/16/2020
M3314,2886749/1,ROOFING,6/18/2020
M3314,2940157/1,ELECTRICAL,10/1/2020
M3314,2951081/1,PLUMBING,10/21/2020
M3314,2951368/1,ELECTRICAL,10/21/2020
M3314,3002291/1,PLUMBING,1/26/2021
M3314,3012448/1,ROOFING,2/12/2021
M3315,2863303/1,ELECTRICAL,4/9/2020
M3315,2910431/1,ELECTRICAL,8/4/2020
M3315,2910965/1,ELECTRICAL,8/5/2020
M3315,2914701/1,CARPENTRY,8/12/2020
M3316,2900464/1,PLUMBING,7/14/2020
M3316,2900474/1,ELECTRICAL,7/14/2020
M3316,2905543/1,ROOFING,7/24/2020
M3316,2909644/1,ELECTRICAL,8/3/2020
M3316,2915095/1,WALLFLOOR,8/13/2020
M3316,2919844/1,ELECTRICAL,8/24/2020
M3316,2936803/1,PLUMBING,9/25/2020
M3316,2936812/1,DRAINAGE,9/25/2020
M3316,2936812/1,PLUMBING,9/25/2020
M3316,2938426/1,ELECTRICAL,9/29/2020
M3316,2939405/1,ELECTRICAL,9/30/2020
M3316,2995937/1,ROOFING,1/15/2021
M3316,3005873/1,CARPENTRY,2/2/2021
M3316,3029871/1,CARPENTRY,3/15/2021
M3316,3029877/1,FENCING,3/15/2021
M3316,3029877/2,FENCING,3/15/2021
M3316,3036640/1,ELECTRICAL,3/29/2021
M3319,2895442/1,CARPENTRY,7/4/2020
M3319,2895442/2,CARPENTRY,7/6/2020
M3319,2897063/1,ROOFING,7/7/2020
M3319,2934308/1,ELECTRICAL,9/21/2020
M3319,2940006/1,ELECTRICAL,10/1/2020
M3319,2946068/1,DECORATING,10/12/2020
M3319,2952116/1,ROOFING,10/22/2020
M3319,2958037/1,ELECTRICAL,11/3/2020
M3319,2967792/1,CARPENTRY,11/20/2020
M3319,2967792/1,PLASTERWRK,11/20/2020
M332,2879155/1,ELECTRICAL,6/3/2020
M332,2920626/1,PLUMBING,8/25/2020
M332,2994942/1,CARPENTRY,1/13/2021
M332,3028359/1,PLUMBING,3/11/2021
M3321,2876619/1,PLUMBING,5/28/2020
M3321,2896106/1,PLUMBING,7/6/2020
M3321,2896106/2,PLUMBING,7/7/2020
M3323,2913173/1,PLUMBING,8/10/2020
M3323,2913182/1,CARPENTRY,8/10/2020
M3323,2936982/1,DECORATING,9/25/2020
M3323,2936988/1,ELECTRICAL,9/25/2020
M3323,2949539/1,ELECTRICAL,10/19/2020
M3323,2978047/1,DECORATING,12/9/2020
M3323,2994829/1,ELECTRICAL,1/13/2021
M3323,3017682/2,ELECTRICAL,2/22/2021
M3323,3017695/1,CARPENTRY,2/22/2021
M3323,3017695/1,DECORATING,2/22/2021
M3323,3017695/1,PLUMBING,2/22/2021
M3323,3018468/1,ELECTRICAL,2/23/2021
M3323,3022352/1,CARPENTRY,3/2/2021
M3323,3025285/1,ELECTRICAL,3/7/2021
M3323,3030115/1,ELECTRICAL,3/15/2021
M3323,3030485/1,PLUMBING,3/16/2021
M3323,3033539/1,ELECTRICAL,3/22/2021
M3325,2866960/1,PLUMBING,4/25/2020
M3325,2867358/1,PLUMBING,4/27/2020
M3325,2867687/1,PLUMBING,4/28/2020
M3325,2924153/1,PLASTERWRK,9/1/2020
M3325,2924153/1,WALLFLOOR,9/1/2020
M3325,2932471/1,ROOFING,9/17/2020
M3326,2895926/1,ELECTRICAL,7/6/2020
M3326,2913365/1,ELECTRICAL,8/10/2020
M3326,2917450/1,ELECTRICAL,8/18/2020
M3326,2959621/1,ELECTRICAL,11/6/2020
M3326,2994178/1,DRAINAGE,1/12/2021
M3326,2994178/1,PLUMBING,1/12/2021
M3326,2994186/1,PLUMBING,1/12/2021
M3326,3022472/1,ELECTRICAL,3/2/2021
M3328,2948185/1,CARPENTRY,10/15/2020
M3328,2948185/2,CARPENTRY,11/2/2020
M3328,2948188/1,ELECTRICAL,10/15/2020
M3328,3035067/1,PLUMBING,3/25/2021
M3329,2894948/1,PLUMBING,7/3/2020
M3329,2966649/1,ELECTRICAL,11/19/2020
M3329,2966661/1,PLUMBING,11/19/2020
M333,2864840/1,ELECTRICAL,4/17/2020
M333,2864841/1,PLUMBING,4/17/2020
M333,2869196/1,CARPENTRY,5/4/2020
M333,2905869/1,CARPENTRY,7/24/2020
M333,2905882/1,CARPENTRY,7/25/2020
M333,2928168/1,CARPENTRY,9/9/2020
M333,2985023/1,ELECTRICAL,12/21/2020
M333,2985029/1,PLUMBING,12/21/2020
M3331,2935554/1,CARPENTRY,9/23/2020
M3334,2878762/1,CARPENTRY,6/3/2020
M3334,2891295/1,BRICKWORK,6/29/2020
M3334,2891295/1,CARPENTRY,6/29/2020
M3334,2891295/1,PLASTERWRK,6/29/2020
M3334,2891295/1,PLUMBING,6/29/2020
M3334,2901562/1,CARPENTRY,7/16/2020
M3334,2901562/1,PLUMBING,7/16/2020
M3334,2945699/1,ELECTRICAL,10/12/2020
M3335,2938968/1,PLUMBING,9/29/2020
M3335,2998797/1,PLUMBING,1/20/2021
M3335,2998802/1,ELECTRICAL,1/20/2021
M3336,2897756/1,ELECTRICAL,7/8/2020
M3336,3007819/1,ELECTRICAL,2/5/2021
M3337,2869696/1,ELECTRICAL,5/6/2020
M3337,2869698/1,PLUMBING,5/6/2020
M3338,2961624/1,DECORATING,11/10/2020
M334,2866728/1,PLUMBING,4/24/2020
M334,2955978/1,CARPENTRY,10/29/2020
M3341,3002359/1,ELECTRICAL,1/26/2021
M3342,2963226/1,DECORATING,11/13/2020
M3345,2957869/1,PLUMBING,11/3/2020
M3347,2883554/1,CARPENTRY,6/12/2020
M3347,2951442/1,DECORATING,10/21/2020
M3349,2909475/1,PLUMBING,8/1/2020
M3349,3030385/1,CARPENTRY,3/16/2021
M335,3017124/1,PLUMBING,2/20/2021
M335,3017124/2,PLUMBING,2/22/2021
M335,3017124/3,PLUMBING,2/24/2021
M3350,2882982/1,CARPENTRY,6/11/2020
M3350,2971604/1,PLUMBING,11/27/2020
M336,2958825/1,CARPENTRY,11/4/2020
M336,2958829/1,CARPENTRY,11/4/2020
M336,3005038/1,BRICKWORK,2/1/2021
M336,3005038/1,CARPENTRY,2/1/2021
M336,3005038/1,PLASTERWRK,2/1/2021
M336,3005038/1,WALLFLOOR,2/1/2021
M338,2863126/1,PLUMBING,4/8/2020
M338,2863354/1,DRAINAGE,4/9/2020
M338,2863354/1,PLUMBING,4/9/2020
M338,2872772/1,PLUMBING,5/15/2020
M338,2872788/1,ELECTRICAL,5/15/2020
M338,2872788/2,PLUMBING,5/18/2020
M338,2872853/1,PLUMBING,5/16/2020
M338,2872853/2,DRAINAGE,5/18/2020
M338,2872853/2,PLUMBING,5/18/2020
M338,2872853/3,DRAINAGE,5/18/2020
M338,2872853/3,PLUMBING,5/18/2020
M338,2872853/4,DRAINAGE,5/21/2020
M338,2872853/4,PLUMBING,5/21/2020
M338,2878767/1,DRAINAGE,6/3/2020
M338,2878767/1,PLUMBING,6/3/2020
M34,2867995/1,PLUMBING,4/29/2020
M34,2885549/1,PLUMBING,6/17/2020
M34,2885562/1,PLUMBING,6/17/2020
M34,2905212/1,CARPENTRY,7/24/2020
M34,2905212/2,CARPENTRY,7/27/2020
M34,2905212/2,GLAZING,7/27/2020
M34,2905223/1,PLUMBING,7/24/2020
M34,2934694/1,PLUMBING,9/22/2020
M34,2949998/1,PLUMBING,10/19/2020
M34,2949998/2,CARPENTRY,11/4/2020
M34,2949998/2,DECORATING,11/4/2020
M34,2949998/2,PLASTERWRK,11/4/2020
M34,2949998/2,PLUMBING,11/4/2020
M34,2959492/1,ELECTRICAL,11/6/2020
M34,3023247/1,DECORATING,3/3/2021
M34,3026369/1,ELECTRICAL,3/9/2021
M340,3037483/1,ELECTRICAL,3/30/2021
M340,3037490/1,PLASTERWRK,3/30/2021
M340,3037490/1,WALLFLOOR,3/30/2021
M344,2896735/1,DECORATING,7/7/2020
M344,2938194/1,ELECTRICAL,9/28/2020
M344,2956121/1,PLUMBING,10/30/2020
M344,2964278/1,PLUMBING,11/16/2020
M344,2964278/2,PLUMBING,11/20/2020
M344,3031144/1,ELECTRICAL,3/17/2021
M348,2885959/1,PLASTERWRK,6/17/2020
M348,2885959/1,WALLFLOOR,6/17/2020
M35,2925031/1,BRICKWORK,9/3/2020
M35,2945352/1,PLUMBING,10/12/2020
M350,3014150/1,CARPENTRY,2/16/2021
M350,3030170/1,CARPENTRY,3/15/2021
M350,3030267/1,CARPENTRY,3/15/2021
M350,3030267/2,CARPENTRY,3/16/2021
M351,2889717/1,PLUMBING,6/25/2020
M351,2889717/2,PLUMBING,6/25/2020
M351,2889721/1,CARPENTRY,6/25/2020
M351,2889721/1,PLUMBING,6/25/2020
M351,2889721/1,ROOFING,6/25/2020
M351,2889724/1,CARPENTRY,6/25/2020
M351,2889724/1,PLUMBING,6/25/2020
M351,2975638/1,ELECTRICAL,12/4/2020
M351,2982025/1,ELECTRICAL,12/16/2020
M351,2982036/1,CARPENTRY,12/16/2020
M353,2970545/1,ELECTRICAL,11/26/2020
M353,2971195/1,ELECTRICAL,11/27/2020
M353,2971195/2,ELECTRICAL,12/3/2020
M353,2971195/3,ELECTRICAL,12/17/2020
M353,2971218/1,PLUMBING,11/27/2020
M353,2971218/1,WALLFLOOR,11/27/2020
M353,2971228/1,CARPENTRY,11/27/2020
M353,2985333/1,ELECTRICAL,12/22/2020
M353,2989000/1,PLUMBING,1/4/2021
M353,2989322/1,PLUMBING,1/5/2021
M353,3008709/1,CARPENTRY,2/8/2021
M354,2869332/1,ELECTRICAL,5/5/2020
M354,2915872/1,PLUMBING,8/14/2020
M354,2915875/1,CARPENTRY,8/14/2020
M354,2915875/1,DECORATING,8/14/2020
M354,2927774/1,DRAINAGE,9/8/2020
M355,2902648/1,PLUMBING,7/20/2020
M356,2902963/1,CARPENTRY,7/20/2020
M356,2902963/1,PLUMBING,7/20/2020
M356,2944836/1,CARPENTRY,10/9/2020
M356,2944836/2,CARPENTRY,10/9/2020
M356,2944846/1,CARPENTRY,10/9/2020
M356,2944846/1,PLUMBING,10/9/2020
M356,2947732/1,CARPENTRY,10/14/2020
M356,2947732/1,PLUMBING,10/14/2020
M357,2882360/1,FENCING,6/10/2020
M357,2919112/1,CARPENTRY,8/21/2020
M357,2919112/1,PLASTERWRK,8/21/2020
M357,2919112/1,WALLFLOOR,8/21/2020
M359,2883552/1,BRICKWORK,6/12/2020
M359,2883552/1,CARPENTRY,6/12/2020
M36,2988198/1,ELECTRICAL,1/4/2021
M36,2988217/1,CARPENTRY,1/4/2021
M36,3028258/1,ELECTRICAL,3/11/2021
M361,3000258/1,ROOFING,1/22/2021
M361,3004176/1,PLUMBING,1/29/2021
M361,3016063/1,PLUMBING,2/18/2021
M361,3035312/1,CARPENTRY,3/25/2021
M362,2936556/1,PLUMBING,9/24/2020
M362,2970223/1,PLUMBING,11/25/2020
M363,2886006/1,PLUMBING,6/17/2020
M363,2891866/1,CARPENTRY,6/29/2020
M363,2891866/1,FENCING,6/29/2020
M363,2924589/1,ELECTRICAL,9/2/2020
M363,2965873/1,PLUMBING,11/18/2020
M363,2980956/1,ELECTRICAL,12/14/2020
M363,2980956/2,ELECTRICAL,12/15/2020
M365,2881413/1,ELECTRICAL,6/9/2020
M365,2883851/1,PLUMBING,6/15/2020
M365,2888405/1,ELECTRICAL,6/23/2020
M365,2896460/1,PLUMBING,7/7/2020
M365,2906422/1,CARPENTRY,7/27/2020
M365,2925955/1,CARPENTRY,9/4/2020
M365,2927516/1,PLUMBING,9/8/2020
M365,3016680/1,CARPENTRY,2/19/2021
M365,3018276/1,PLASTERWRK,2/23/2021
M365,3018276/1,WALLFLOOR,2/23/2021
M365,3027589/1,DECORATING,3/10/2021
M365,3034031/1,ELECTRICAL,3/23/2021
M367,2885762/1,BRICKWORK,6/17/2020
M367,2885762/1,DECORATING,6/17/2020
M367,2885762/1,PLUMBING,6/17/2020
M367,2906265/1,CARPENTRY,7/27/2020
M367,2906265/1,PLUMBING,7/27/2020
M367,2929894/1,PLUMBING,9/11/2020
M367,2968911/1,ELECTRICAL,11/23/2020
M367,2971069/1,ELECTRICAL,11/26/2020
M367,2971069/2,ELECTRICAL,11/27/2020
M367,2972414/1,ELECTRICAL,11/28/2020
M367,2976225/1,PLUMBING,12/7/2020
M367,2976225/2,PLUMBING,12/7/2020
M367,2976378/1,ELECTRICAL,12/7/2020
M367,2976389/1,PLUMBING,12/7/2020
M367,3011862/1,PLUMBING,2/11/2021
M367,3011862/2,PLUMBING,2/12/2021
M368,2934500/1,PLUMBING,9/22/2020
M368,2954547/1,CARPENTRY,10/27/2020
M368,2954547/1,PLUMBING,10/27/2020
M369,2899715/1,PLUMBING,7/13/2020
M369,2940310/1,PLUMBING,10/1/2020
M369,3037847/1,PLUMBING,3/30/2021
M37,2903545/1,CARPENTRY,7/21/2020
M37,2903545/1,ELECTRICAL,7/21/2020
M37,2903557/1,ELECTRICAL,7/21/2020
M370,2904458/1,ELECTRICAL,7/22/2020
M370,2904458/2,ELECTRICAL,7/23/2020
M372,2869620/1,PLUMBING,5/5/2020
M372,2888118/1,PLUMBING,6/22/2020
M372,2909743/1,CARPENTRY,8/3/2020
M374,2912518/1,PLUMBING,8/7/2020
M374,2955813/1,PLUMBING,10/29/2020
M374,2972434/1,PLUMBING,11/28/2020
M374,2972434/2,PLUMBING,11/30/2020
M374,2976133/1,PLUMBING,12/5/2020
M374,3026427/1,CARPENTRY,3/9/2021
M374,3026447/1,CARPENTRY,3/9/2021
M375,2873380/1,ELECTRICAL,5/18/2020
M375,2873383/1,CARPENTRY,5/18/2020
M375,2887296/1,CARPENTRY,6/19/2020
M375,2974555/1,PLUMBING,12/2/2020
M375,2974566/1,CARPENTRY,12/2/2020
M376,2904208/1,PLASTERWRK,7/22/2020
M376,2904208/1,WALLFLOOR,7/22/2020
M376,2996434/1,PLUMBING,1/15/2021
M3769,2982574/1,PLUMBING,12/16/2020
M3769,2989399/1,FENCING,1/5/2021
M377,2914756/1,ELECTRICAL,8/12/2020
M380,2875396/1,ELECTRICAL,5/26/2020
M384,2970812/1,ELECTRICAL,11/26/2020
M384,2970812/2,ELECTRICAL,12/4/2020
M384,3019420/1,PLUMBING,2/24/2021
M386,2954444/1,CARPENTRY,10/27/2020
M388,2914722/1,ELECTRICAL,8/12/2020
M388,2962425/1,ELECTRICAL,11/11/2020
M389,2875724/1,PLUMBING,5/26/2020
M389,2922878/1,PLASTERWRK,8/28/2020
M389,2922878/1,WALLFLOOR,8/28/2020
M389,2924639/1,ROOFING,9/2/2020
M389,2931577/1,CARPENTRY,9/16/2020
M389,2939567/1,ELECTRICAL,9/30/2020
M389,3018886/1,ELECTRICAL,2/24/2021
M389,3034118/1,DECORATING,3/23/2021
M389,3034118/1,PLASTERWRK,3/23/2021
M389,3034118/1,PLUMBING,3/23/2021
M389,3034118/1,WALLFLOOR,3/23/2021
M39,2872525/1,ELECTRICAL,5/15/2020
M39,2978937/1,CARPENTRY,12/10/2020
M390,2916919/1,PLUMBING,8/18/2020
M390,3029694/1,PLUMBING,3/15/2021
M392,2891442/1,PLUMBING,6/29/2020
M392,2940373/1,PLUMBING,10/1/2020
M392,2946271/2,ELECTRICAL,10/19/2020
M392,3002120/1,BRICKWORK,1/26/2021
M392,3002120/1,PLUMBING,1/26/2021
M393,2870909/4,ELECTRICAL,6/24/2020
M393,2919795/1,PLUMBING,8/24/2020
M394,2873061/1,PLUMBING,5/18/2020
M394,2873096/1,DRAINAGE,5/18/2020
M394,2873096/1,PLUMBING,5/18/2020
M394,2945935/1,ELECTRICAL,10/12/2020
M394,2995452/1,PLUMBING,1/14/2021
M394,2995468/1,PLUMBING,1/14/2021
M396,2877269/1,PLUMBING,5/30/2020
M396,2882981/1,DRAINAGE,6/11/2020
M396,2901575/1,DRAINAGE,7/16/2020
M396,2901575/1,PLUMBING,7/16/2020
M3981,2939930/1,BRICKWORK,10/1/2020
M3981,2939930/1,DECORATING,10/1/2020
M3981,2939930/2,PLUMBING,10/2/2020
M3981,2950867/1,DECORATING,10/20/2020
M3981,2966678/1,PLUMBING,11/19/2020
M3986,2898924/1,ELECTRICAL,7/10/2020
M3986,2907096/1,ELECTRICAL,7/28/2020
M3986,2927452/1,PLUMBING,9/8/2020
M3987,2993372/1,PLUMBING,1/11/2021
M3988,2917880/1,PLUMBING,8/19/2020
M3988,2964152/1,ELECTRICAL,11/16/2020
M3989,2863033/1,CARPENTRY,4/7/2020
M3989,2962159/1,PLASTERWRK,11/11/2020
M3989,2962159/1,WALLFLOOR,11/11/2020
M3989,2967107/1,ROOFING,11/20/2020
M3989,2971550/1,DECORATING,11/27/2020
M3989,2971550/1,WALLFLOOR,11/27/2020
M3990,2896593/1,PLASTERWRK,7/7/2020
M3990,2896593/1,WALLFLOOR,7/7/2020
M3990,2896602/1,CARPENTRY,7/7/2020
M3990,2896602/1,PLASTERWRK,7/7/2020
M3990,3031898/1,ELECTRICAL,3/18/2021
M3992,2975238/1,ELECTRICAL,12/3/2020
M3992,2975246/1,PLUMBING,12/3/2020
M3993,2861753/1,PLUMBING,4/1/2020
M3994,2885684/1,CARPENTRY,6/17/2020
M3994,3020798/1,FENCING,2/26/2021
M3995,2899533/1,CARPENTRY,7/13/2020
M3995,2899533/1,FENCING,7/13/2020
M3995,2899533/1,PLUMBING,7/13/2020
M3995,2899546/1,ELECTRICAL,7/13/2020
M3995,2899551/1,ELECTRICAL,7/13/2020
M3995,2899795/1,PLASTERWRK,7/13/2020
M3995,2899795/1,WALLFLOOR,7/13/2020
M3995,2900000/1,PLUMBING,7/13/2020
M3995,2900086/1,ELECTRICAL,7/14/2020
M3995,2914944/1,ELECTRICAL,8/13/2020
M3995,2925397/1,ELECTRICAL,9/3/2020
M3995,2925400/1,ELECTRICAL,9/3/2020
M3997,3019980/1,PLUMBING,2/25/2021
M3997,3038508/1,PLUMBING,3/31/2021
M3998,2976268/1,ELECTRICAL,12/7/2020
M3998,2976280/1,PLUMBING,12/7/2020
M4,2940636/1,DRAINAGE,10/2/2020
M4,2940636/1,PLUMBING,10/2/2020
M4,3000703/2,ELECTRICAL,1/25/2021
M400,2954641/1,CARPENTRY,10/27/2020
M400,2954641/2,CARPENTRY,10/28/2020
M400,3016884/1,ELECTRICAL,2/19/2021
M4000,2906040/1,ELECTRICAL,7/27/2020
M4000,3018919/1,PLUMBING,2/24/2021
M4000,3026289/1,PLUMBING,3/9/2021
M4001,2998680/1,PLUMBING,1/20/2021
M4002,2977328/1,ELECTRICAL,12/8/2020
M4004,2888942/1,CARPENTRY,6/23/2020
M4004,3032023/1,PLUMBING,3/18/2021
M4004,3032029/1,ROOFING,3/18/2021
M4005,2899441/1,CARPENTRY,7/13/2020
M4005,2902027/1,ELECTRICAL,7/17/2020
M4005,2902030/1,PLUMBING,7/17/2020
M4005,2903442/1,ELECTRICAL,7/21/2020
M4005,2903442/2,PLUMBING,8/6/2020
M4005,2903442/3,ELECTRICAL,8/27/2020
M4005,2952440/1,ELECTRICAL,10/23/2020
M4005,2969506/1,ELECTRICAL,11/24/2020
M4005,2999338/1,PLUMBING,1/21/2021
M4005,2999342/1,CARPENTRY,1/21/2021
M4006,2894081/1,ELECTRICAL,7/2/2020
M4006,2897179/1,ELECTRICAL,7/7/2020
M4006,2941149/1,ELECTRICAL,10/3/2020
M4006,2941391/1,ELECTRICAL,10/5/2020
M4006,2945239/1,ELECTRICAL,10/10/2020
M4006,2945239/2,ELECTRICAL,10/12/2020
M4007,2882782/1,ELECTRICAL,6/11/2020
M4007,2888580/1,WALLFLOOR,6/23/2020
M4007,2924967/1,ELECTRICAL,9/2/2020
M4007,2924970/1,CARPENTRY,9/2/2020
M4007,2924976/1,PLUMBING,9/2/2020
M4007,2944862/1,ELECTRICAL,10/9/2020
M4008,2934808/1,ELECTRICAL,9/22/2020
M4008,2934815/1,PLUMBING,9/22/2020
M4008,3006194/1,ROOFING,2/2/2021
M4008,3006207/1,PLUMBING,2/2/2021
M4008,3006207/1,ROOFING,2/2/2021
M4009,2900215/1,CARPENTRY,7/14/2020
M4009,2900215/1,GROUNDWORK,7/14/2020
M4009,2900233/1,BRICKWORK,7/14/2020
M4009,2962767/1,PLUMBING,11/12/2020
M401,2878025/1,ELECTRICAL,6/1/2020
M401,2880187/1,ELECTRICAL,6/5/2020
M401,2899084/1,CARPENTRY,7/10/2020
M4012,2912519/1,CARPENTRY,8/7/2020
M4012,2912519/1,PLUMBING,8/7/2020
M4012,2956461/1,CARPENTRY,10/30/2020
M4012,2956461/1,PLUMBING,10/30/2020
M4012,2980297/1,PLUMBING,12/12/2020
M4013,2901135/1,CARPENTRY,7/15/2020
M4013,2949989/1,CARPENTRY,10/19/2020
M4014,2998508/1,ROOFING,1/20/2021
M4015,2890597/1,ELECTRICAL,6/26/2020
M4015,2912500/1,PLUMBING,8/7/2020
M4015,2912590/1,ELECTRICAL,8/7/2020
M4015,2919076/1,ELECTRICAL,8/21/2020
M4015,2929915/1,CARPENTRY,9/11/2020
M4015,3028396/1,CARPENTRY,3/11/2021
M4015,3028396/2,CARPENTRY,3/31/2021
M4017,2865374/1,CARPENTRY,4/20/2020
M4017,2870456/1,CARPENTRY,5/8/2020
M4017,2884098/1,ROOFING,6/15/2020
M4017,2884105/1,CARPENTRY,6/15/2020
M4017,2884105/1,WALLFLOOR,6/15/2020
M4017,2899113/1,PLUMBING,7/10/2020
M4017,2899898/1,PLUMBING,7/13/2020
M4017,2960506/1,ELECTRICAL,11/9/2020
M4017,2971240/1,DECORATING,11/27/2020
M4017,2971240/1,MASONRY,11/27/2020
M4017,2971240/1,PLASTERWRK,11/27/2020
M4017,2971240/1,PLUMBING,11/27/2020
M4018,2914445/1,PLUMBING,8/12/2020
M4018,2956847/1,DRAINAGE,11/2/2020
M4018,2956847/1,PLUMBING,11/2/2020
